Text,Datetime,Location,Hashtags,polarity,subjectivity
ancwl nominating ndz president anc nothing women empowerment bc bringing women forefront would voted lindiwe sisulu dp anc54 ancconference2017 anc54thnationalconference,17:12:19 13:42:45,"Johannesburg, South Africa","['ANCWL', 'NDZ', 'ANC', 'ANC54', 'ANCConference2017', 'ANC54thNationalConference']",0.0,0.0
anc lose 2019 elections doubt ramaphosa lead opposition bench simply proxy wmc inside anc,17:12:19 12:13:54,"Germiston, South Africa","['ANC', 'Ramaphosa', 'WMC']",0.0,0.3571428571428571
dwf director sisonke msimang interviewed election cyril ramaphosa anc president,17:12:19 11:19:51,Johannesburg,['ANC'],0.0,0.0
rand listens supra mahomapelu talking recount rerun anc nasrec ancdecides ancvotes anc54 ancelectiveconference2017,17:12:19 10:02:21,"Pretoria, South Africa","['ANC', 'Nasrec', 'ANCDecides', 'ANCVotes', 'ANC54', 'ANCElectiveConference2017']",0.0,0.0
anc need vs anc ramaphosa cr17 ancelectiveconference cr17siyavuma ancvotes,17:12:19 08:00:28,South Africa,"['ANC', 'Ramaphosa', 'CR17', 'ANCElectiveConference', 'CR17Siyavuma', 'ANCVotes']",0.0,0.0
aslo want congratulate election president anc bendisakhangela le foto took sabic,17:12:19 06:15:58,"Queenstown, South Africa","['ANC', 'SABIC']",0.0,0.0
dear venda president cyril ramaphosa cr17 cyrilramaphosa please appoint makhosi khoza cabinet force reckoned ancconference anc ramaphosa ancelectiveconference anc54 ancvotes,17:12:19 06:03:26,"Cape Town, South Africa","['CR17', 'CyrilRamaphosa', 'ANCConference', 'ANC', 'Ramaphosa', 'ANCElectiveConference', 'ANC54', 'ANCVotes']",0.0,0.0
cde cyril matamela ramaphosa 13th president african national congress 2440 votes anc54 anc,17:12:18 22:24:55,"Sandton, South Africa","['RAMAPHOSA', 'ANC54', 'ANC']",0.0,0.0
ancelectiveconference done dusted let ancnec give us reasons vote anc come 2019 guptasmustfall wmcmustfall implement radicalecomictransformation dabbingmustfall,17:12:18 20:31:23,"Durban, South Africa","['ANCElectiveConference', 'ANCNEC', 'ANC', 'GuptasMustFall', 'WMCMustFall', 'RadicalEcomicTransformation', 'DabbingMustFall']",0.0,0.0
zulus seize vote anc hope anc54 ancconference ancdecides2017,17:12:18 18:31:17,Johannesburg,"['ANC', 'ANC54', 'ANCConference', 'ANCdecides2017']",0.0,0.0
2019 elections gonna anc gona send u packing taking metros bek cr17basopa washa mlungu,17:12:18 18:10:17,"Johannesburg, Alexander ","['ANC', 'Metros']",0.0,0.0
white people wont vote anc even though supported ramaphosa control stellenboschmafia,17:12:18 18:00:17,"Germiston, South Africa","['ANC', 'Ramaphosa', 'StellenboschMafia']",0.0,0.0
people voted cr17 also voted ace magashule david mabuza anc anc54 ancdecides2017 ancconference,17:12:18 17:47:39,Johannesburg,"['CR17', 'ANC', 'ANC54', 'ANCdecides2017', 'ANCConference']",0.0,0.0
anc learn mistakes vote guptas chance rectify mistakes,17:12:20 04:08:38,South Africa,"['ANC', 'Guptas']",0.0,0.0
politics deputy president cyril ramaphosa chosen lead southafricas ruling anc party ramaphosa 2440 votes 2261 rival nkosazana dlaminizuma,17:12:18 17:39:14,"Cape Town, South Africa","['SouthAfrica', 'ANC']",0.0,0.0
lame duck president vote anc 2019 better suffer rule ndz family thieves longer ancdecides2017,17:12:18 17:37:29,South Africa,"['ANC', 'ANCdecides2017']",0.0,0.625
unity anc huuuuwi4000 vote counting took longer national elections counting ho dlalwa ka rona maaan anc54,17:12:18 17:27:09,Johannesburg,"['ANC', 'ANC54']",0.0,0.0
anc delegates care south africans audacity vote ace magashule flipping disrespectful anc54 anc,17:12:18 17:23:33,"Pretoria, South Africa","['ANC54', 'ANC']",0.0,0.0
well done anc voting cyrilramaphosa president go fix,17:12:18 17:20:36,"Midstream, South Africa","['anc', 'CyrilRamaphosa', 'SouthAfrica']",0.0,0.0
treasurergeneral elections paul mashatile 2517 votes maite nkoanemashabane 2178 votes mashatile anc treasurergeneral,17:12:18 17:14:51,"Cape Town, South Africa",['ANC'],0.0,0.0
cr17 slimmest votes salvage 2019 elections anc biggest workload still lies ahead trying reunite party,17:12:18 17:08:34,"Johannesburg, South Africa",['ANC'],0.0,0.0
secretarygeneral elections senzo mchunu 2336 votes ace magashule 2360 votes magashule anc secretarygeneral,17:12:18 17:08:31,"Cape Town, South Africa",['ANC'],0.0,0.0
anc national chair elections gwede mantashe 2418 votes nathi mthethwa 2269 mantashe national chairman,17:12:18 17:04:32,"Cape Town, South Africa",['ANC'],0.0,0.0
anc 54 national chairperson gwede mantashe 2418 votes nathi mthethwa 2269 mantashe national chairperson,17:12:18 17:03:51,South Africa,['ANC'],0.0,0.0
anc deputy president vote dd mabuza 2538 votes lindiwe sisulu 2159 mabuza deputy anc president,17:12:18 17:01:58,"Cape Town, South Africa",['ANC'],0.0,0.0
anc president election cyril ramaphosa 2440 votes nkosazana dlaminizuma 2261 votes ramaphosa anc president,17:12:18 16:58:24,"Cape Town, South Africa",['ANC'],0.0,0.0
anc votes cyrilramaphosa,17:12:18 16:58:22,SOUTH AFRICA,"['ANC', 'votes', 'CyrilRamaphosa']",0.0,0.0
cyrilramaphosa voted anc president story follow,17:12:18 16:57:54,"Johannesburg, South Africa","['CyrilRamaphosa', 'ANC']",0.0,0.0
rt today last anc54 nasrec expect announcement anc nec voting overnight finalization key policy discussions resolution contentious 63 votes tonight cyrilramaphosas inaugural speech anc president,17:12:20 04:05:58,South Africa,"['ANC54', 'Nasrec', 'ANC', 'CyrilRamaphosa', 'ANC']",0.0,0.5333333333333333
amcu slams election anc president hq sm,17:12:20 05:17:52,South Africa,"['AMCU', 'ANC']",0.0,0.0
ancyl listened sabeloim thinking awsome would sans repeat 94 elections vote anc power,17:12:14 09:17:51,South Africa,"['ANCYL', 'ANC']",0.0,0.0
branch voting open corruption intimidation provincial barons manipulating numbers gupta zuma mafia stooges stealing election conference anc jurassic park,17:12:21 03:45:29,South Africa,"['Gupta', 'Zuma', 'ANC']",0.0,0.5
vote anc dasmalema president south africa,17:12:30 15:41:47,South Africa,['ANC'],0.0,0.0
hope nec ask president resign people lost faith anc government vote,17:12:28 06:42:45,"Nelspruit, South Africa",['ANC'],0.0,0.0
asking anc ever lose elections,17:12:26 11:35:05,South Africa,['anc'],0.0,0.0
wierzycka longer zuma stays votes anc lose,17:12:24 17:59:57,"Johannesburg, South Africa","['Zuma', 'ANC']",0.0,0.0
wierzycka think totally zuma call whether stays goesthey dont need advice megdaso stop trying political analyst stop thinking votes anc zuma done enough things south africa supportzuma,17:12:24 10:21:59,South Africa,"['zuma', 'ANC', 'Zuma', 'SupportZuma']",0.0,0.45
eff give anc necessary votes get us land resources soon done compete governance checkmate,17:12:23 11:40:51,"Cape Town, South Africa","['EFF', 'ANC', 'CheckMate']",0.0,1.0
anc would downgrade israeli embassy rather whoring bed known terrorist organization hamas says plenty antichrist godless immoral organisation never vote,17:12:22 23:26:57,Cape Town,"['ANC', 'Hamas']",0.0,0.0
agri sector reacts ramaphosa election anc president,17:12:22 17:40:39,"Mooi River, South Africa","['Agri', 'Ramaphosa', 'ANC', 'president']",0.0,0.0
eff votes along da landexpropriation issue spite anc anc54,17:12:22 12:39:13,South Africa,"['EFF', 'LandExpropriation', 'ANC', 'ANC54']",0.0,0.0
anc preceeding landreform policy still future voting anc da money rule,17:12:21 16:29:50,"Cape Town, South Africa","['ANC', 'LandReform', 'SA', 'Anc']",0.0,0.125
anc decides israel embassy downgrade ahead jerusalem vote,17:12:21 14:37:50,South Africa,"['ANC', 'Israel', 'Jerusalem']",0.0,0.0
agree mayi also thinking voting eff 2019 anymore anc back theres hope,17:12:21 14:27:56,Johannesburg,"['EFF', 'ANC']",0.0,0.0
knives president zuma election anc leadership headed cyril ramaphosa,17:12:21 08:03:13,"Johannesburg, South Africa","['Zuma', 'ANC', 'Ramaphosa']",0.0,0.0
anc votes downgrade embassy israel support palestine via,17:12:21 07:24:48,South Africa,"['ANC', 'Israel', 'Palestine']",0.0,0.0
anc 54 votes nec going loks like toe toe cr ndz factions deepening divisions,17:12:21 01:22:13,Johannesburg,['ANC'],0.0,0.0
amcu slams election anc president savesa,17:12:20 07:14:39,South Africa,"['AMCU', 'ANC']",0.0,0.0
kudus mamas anc anc54 nasrec ancvotes anc54 ancwl ancyl,17:12:20 20:05:46,"Cape Town, South Africa","['ANC', 'ANC54', 'Nasrec', 'ANCVotes', 'ANc54', 'ANCWL', 'ANCYL']",0.0,0.0
emerges management key anc events sold inner circle allow elements like bontle mpakanyane profit anc54 electioncapture ndamane,17:12:20 14:57:16,South Africa,"['ANC', 'ANC54', 'Electioncapture']",0.0,0.5833333333333334
magashule survives vote recount 9 votes remain anc sg gtgtgtgt news acemagashule senzomchunu anc ancconference politics,17:12:20 11:56:47,"Port Elizabeth, South Africa","['news', 'acemagashule', 'senzomchunu', 'ANC', 'ANCConference', 'politics']",0.0,0.0
anc vote count produce different results cr17 anc54 ancconference ancelectiveconference2017,17:12:20 11:04:19,"Mpumalanga, South Africa","['ANC', 'CR17', 'ANC54', 'ANCConference', 'ANCElectiveConference2017']",0.0,0.6
anc54 reported senzo mchunu given 15 68 omitted votes position secretarygeneral return ace magashule remain secretarygeneral anc,17:12:20 10:18:50,"Johannesburg, South Africa","['ANC54', 'ANC']",0.0,0.0
incredulous think anc vote acemagashule problems morality runs deep,17:12:20 09:18:36,South Africa,"['ANC', 'AceMagashule']",0.0,0.4
anc54 could anc handing 2019 us voteda,17:12:20 09:12:31,South Africa,"['ANC54', 'ANC', 'VoteDA']",0.0,0.0
anc54 68votes issue resolved ancconference opposition party eff national chairperson mpofu reportedly lead court challenge brought anc delegates surrealistic,17:12:20 08:38:43,South Africa,"['ANC54', '68Votes', 'ANCConference', 'EFF', 'ANC']",0.0,0.0
anc54 68votes issue stirred deliberately resolved ancconference reported opposition party eff national chairperson mpofu lead court challenge brought anc delegates surrealistic,17:12:20 08:31:53,South Africa,"['ANC54', '68Votes', 'ANCConference', 'EFF', 'ANC']",0.0,0.0
anc54 68votes issue resolved ancconference reported opposition party eff national chairperson mpofu lead court challenge brought anc delegates surrealistic,17:12:20 08:28:11,South Africa,"['ANC54', '68Votes', 'ANCConference', 'EFF', 'ANC']",0.0,0.0
anc54 68votes issue resolved ancconference reported opposition party eff national chairperson mpofu lead court challenge brought anc delegates surrealistic,17:12:20 08:21:08,South Africa,"['ANC54', '68Votes', 'ANCConference', 'EFF', 'ANC']",0.0,0.0
today last anc54 nasrec expect announcement anc nec voting overnight finalization key policy discussions resolution contentious 63 votes tonight cyrilramaphosas inaugural speech anc president,17:12:20 07:32:48,"East London, South Africa","['ANC54', 'Nasrec', 'ANC', 'CyrilRamaphosa', 'ANC']",0.0,0.5333333333333333
anc know 500 pro ndz delegates setaside vote kznnceclpfsmp ancunity,17:12:20 07:24:43,"Johannesburg, South Africa","['ANC', 'AncUnity']",0.0,0.0
women shouldnt point anc cos u might find ancwl majority didnt vote ndz voted cr17 pretenders nd fragile,17:12:20 07:20:17,"Iqadi, South Africa","['ANC', 'ANCWL', 'NDZ', 'cr17', 'pretenders', 'fragile']",0.0,0.5
votes ndz 2261 cr27 2440 cyril ramaphosa president anc,17:12:18 16:57:25,South Africa,"['NDZ', 'CR27', 'ANC']",0.0,0.0
cr17 decide go ndz surrender vote anc,17:12:18 16:42:01,"Johannesburg, South Africa","['CR17', 'ANC']",0.0,0.0
possible recount results anc 54 ancelection,17:12:18 16:27:07,South Africa,"['anc', 'ancelection']",0.0,1.0
indications cr17 ramaphosa election ancconference anc54 ancconference2017 anc,17:12:17 05:36:03,South Africa,"['CR17', 'ANCConference', 'ANC54', 'ANCConference2017', 'ANC']",0.0,0.0
voting anc national officials begun anc54 jacob zuma style mrmidnight reshuffle,17:12:17 23:00:47,"Tzaneen, South Africa","['ANC', 'ANC54']",0.0,0.0
rt voting anc national officials begun anc54,17:12:17 22:45:36,South Africa,"['ANC', 'ANC54']",0.0,0.0
voting anc national officials begun anc54,17:12:17 22:27:16,South Africa,"['ANC', 'ANC54']",0.0,0.0
mentality ant apply wl vote anc regardless venda zulu anc grunt,17:12:17 22:17:46,South africa ,"['ANC', 'ANC', 'grunt']",0.0,0.0
anc54 dear lord may anc delegates please vote conscience stomachs amen,17:12:17 16:48:53,South Africa,"['ANC54', 'anc']",0.0,0.0
whatll take restore confidence national government politicians stop lootingfactionalism etc focus managing would vote anc next elections poll ancconference ancvotes anc anc54 ancconference2017 anc54conference,17:12:17 11:49:13,"Cape Town, South Africa","['Poll', 'ANCConference', 'ANCVotes', 'ANC', 'ANC54', 'ANCConference2017', 'ANC54Conference']",0.0,0.0
ramaphosa buys anc delegates votes expense bidvest luxury stay anc54,17:12:17 10:37:08,South Africa,"['Ramaphosa', 'ANC', 'ANC54']",0.0,0.0
anc nec voting take place later today results tentatively announced monday morning anc ancdecides anc54,17:12:17 10:22:44,"Cape Town, South Africa","['anc', 'ANCdecides', 'ANC54']",0.0,0.0
total 4326 delegates approved vote leader anc,17:12:17 10:11:24,"Johannesburg, South Africa",['ANC'],0.0,0.75
retweeted povo news anc 54th national conference voting delegates wc 136 gp 491 mp 708 nw,17:12:17 10:11:19,South Africa,['ANC'],0.0,0.0
anc confirms elective conference agreed delegates allowed cast vote partys leader thats one big hurdle cleared anc54,17:12:17 10:08:08,"Johannesburg, South Africa","['ANC', 'ANC54']",0.0,0.1
breaking news cyrilramaphosa trying collapse anc elective conference ramaphosaleaks novoteramaphosa paradisepapers,17:12:17 09:16:50,South Africa,"['CyrilRamaphosa', 'ANC', 'Ramaphosaleaks', 'NoVoteRamaphosa', 'ParaDisePapers']",0.0,0.0
anc54 limpopo anc chairperson premier stan mathabatha reassures nominations voting top6 definitely happen today news,17:12:17 08:40:15,South Africa,"['ANC54', 'ANC', 'Top6']",0.0,0.5
1 elective conference updatezuma bemoans anc infighting presidentjacobzuma anc infights freehighereducation presidentialelection nkosazanadlaminizuma cyrilramaphosa electiveconfrence,17:12:17 05:40:17,South Africa,"['PresidentJacobZuma', 'ANC', 'Infights', 'FreeHigherEducation', 'PresidentialElection', 'NkosazanaDlaminiZuma', 'CyrilRamaphosa', 'ElectiveConfrence']",0.0,0.0
yes vote movement anc person,17:12:16 19:55:12,Johannesburg,['ANC'],0.0,0.0
anc presidential election results announced shortly boy girl ramaphosa dlaminizuma anc54 ancconference17,17:12:18 15:57:50,"Johannesburg, South Africa","['ANC', 'Ramaphosa', 'Dlamini', 'ANC54', 'ANCconference17']",0.0,0.3
comrades dissing number one even relinquishes anc presidency zuma ancvotes,17:12:16 16:46:19,South Africa,"['ANC', 'Zuma', 'ANCVotes']",0.0,0.0
comrades dissing number one even relinquishes anc presidency zuma ancvotes,17:12:16 16:45:25,South Africa,"['ANC', 'Zuma', 'ANCVotes']",0.0,0.0
anc continues arrogance forgetting majority voters 2019 anc members saying anc54,17:12:16 15:35:44,"Johannesburg, South Africa","['ANC', 'ANC54']",0.0,0.0
anc members backing ancvsanc court case saying hope decision ancnec exclude ancfs pec voting anc54 means finally listening branches,17:12:16 09:27:27,"Bloemfontein, South Africa","['ANC', 'ANCvsANC', 'ANCNEC', 'ANCFS', 'ANC54']",0.0,1.0
breakingnewsanc sg announces ancfs pec allowed vote following ancvsanc judgment yesterday,17:12:16 09:07:54,Bloemfontein,"['ANC', 'ANCFS', 'ANCvsANC']",0.0,0.1
anc sg gwede mantashe says partys elective conference start 2 pm anc54 amlive ancvotes,17:12:16 09:00:35,South Africa,"['ANC', 'ANC54', 'AMLive', 'ANCVotes']",0.0,0.0
tshepang gopane north west voting ndz says anc united anc54,17:12:16 08:33:10,Johannesburg,"['NDZ', 'ANC', 'ANC54']",0.0,0.0
ramaphosas supporters lawrence dube four others lodged court case anc may 2016 decision yet come propagandamedia saying dlaminizuma lose 27 voting rights allocated province ndz17,17:12:15 13:33:32,"Roodepoort, South Africa","['Ramaphosa', 'ANC', 'PropagandaMedia', 'DlaminiZuma', 'NDZ17']",0.0,0.0
anc never accept election defeatget used,17:12:15 13:15:49,"Johannesburg, South Africa",['anc'],0.0,0.0
anc vote separately party president deputy anc nec rejected president jacobzumas proposal would see runner anc54 conference appointed deputy,17:12:15 12:11:26,South Africa,"['ANC', 'JacobZuma', 'ANC54']",0.0,0.0
breaking news reports sources close cr17 ndz agree ndz lead president anc elective conference cr17 camp source puts ndz ahead 80 votes ndz camp source put ndz ahead 500 votes,17:12:15 08:44:31,South Africa,"['CR17', 'NDZ', 'ANC', 'CR17', 'NDZ']",0.0,0.0
anc beyond redemption time change oppositionrules ancvotes victory may victory via,17:12:15 06:35:25,"Johannesburg, South Africa","['ANC', 'OppositionRules', 'ANCVotes']",0.0,0.0
cadredeployment ushered statecapture unskilled unsuitable anc cadres captured strategic positions anc54 solve mickey mouse leadership government 2019 elections,17:12:15 05:10:03,"Benoni, South Africa","['CadreDeployment', 'statecapture', 'ANC', 'ANC54']",0.0,0.0
anc conference pays stay counts votes anc54,17:12:14 21:29:25,"Johannesburg, South Africa","['ANC', 'ANC54']",0.0,0.0
challenges facing anc leadership 1 unity 2 2019 elections 3 implementing ret 4 addressing structural inequalities poverty unemployment 5 ratings downgrade 6 funding freeeducation 7 inclusive growth quality jobs 8 corruption 9 soe,17:12:17 23:30:52,South Africa,"['ANC', 'RET', 'FreeEducation']",0.0,0.0
